refdes	footprint	value	mfg	mfg_PN	vendor	vendor_PN	price	documentation	source	comment	
J2	CON-SIL-254P-4N____.fp	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	
J1	CON-SIL-254P-4N____.fp	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	
U1	SOIC127P600X155-8N____.fp	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	
